Tipo de vehículo;Accesorios de seguridad;Tipo Accidente;Sexo;Edad;Muertos;Graves;Leves;Accidentes;Victimas
Autobús;SE DESCONOCE;Colisión frontal;Mujer;7;0;0;3;3;3
Autobús;SE DESCONOCE;Colisión frontal;Mujer;;0;0;2;2;2
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;0;0;0;0;1;0
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;1;0;0;0;1;0
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Desconocido;;0;0;5;23;5
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;0;0;0;9;12;9
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;1;0;0;9;17;9
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;2;0;0;21;93;21
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;3;0;1;34;189;35
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;4;0;0;26;171;26
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;5;0;1;18;83;19
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;6;0;1;12;12;13
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;7;0;0;15;16;15
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;8;0;0;3;5;3
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Hombre;;0;1;15;34;16
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;0;0;0;9;11;9
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;1;0;0;17;30;17
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;2;0;3;38;49;41
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;3;0;1;62;73;63
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;4;0;1;62;73;63
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;5;0;3;40;40;43
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;6;0;0;39;43;39
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;7;0;0;27;27;27
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;8;0;0;6;5;6
Autobús;SE DESCONOCE;Colisión lateral y frontolateral;Mujer;;0;0;40;29;40
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;0;0;0;0;1;0
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Desconocido;;0;0;13;17;13
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;0;0;0;2;3;2
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;1;0;0;2;8;2
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;2;0;0;8;55;8
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;3;0;1;13;127;14
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;4;0;0;12;109;12
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;5;0;1;10;43;11
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;6;0;1;6;12;7
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;7;0;0;9;8;9
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;8;0;0;2;2;2
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Hombre;;0;0;13;25;13
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;0;0;0;4;6;4
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;1;0;0;11;17;11
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;2;0;0;23;24;23
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;3;0;0;24;36;24
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;4;0;0;32;36;32
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;5;0;1;33;31;34
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;6;0;0;24;16;24
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;7;0;0;21;11;21
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;8;0;0;2;3;2
Autobús;SE DESCONOCE;Colisión por alcance y múltiple;Mujer;;0;0;29;17;29
Autobús;SE DESCONOCE;Otro tipo de accidente;Desconocido;;0;0;8;42;8
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;0;0;0;8;6;8
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;1;0;0;8;10;8
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;2;0;0;12;76;12
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;3;0;0;17;235;17
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;4;0;0;16;208;16
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;5;0;1;16;86;17
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;6;0;0;20;19;20
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;7;0;0;48;49;48
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;8;0;1;28;30;29
Autobús;SE DESCONOCE;Otro tipo de accidente;Hombre;;0;0;7;32;7
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;0;0;0;12;11;12
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;1;0;0;14;14;14
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;2;0;0;27;30;27
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;3;0;0;41;61;41
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;4;0;1;67;76;68
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;5;0;0;82;83;82
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;6;0;3;102;103;105
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;7;0;5;116;119;121
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;8;0;0;29;29;29
Autobús;SE DESCONOCE;Otro tipo de accidente;Mujer;;0;0;25;25;25
Autobús;SE DESCONOCE;Salida de la vía;Desconocido;;0;0;1;2;1
Autobús;SE DESCONOCE;Salida de la vía;Hombre;0;0;0;1;2;1
Autobús;SE DESCONOCE;Salida de la vía;Hombre;1;0;0;7;5;7
Autobús;SE DESCONOCE;Salida de la vía;Hombre;2;0;0;5;11;5
Autobús;SE DESCONOCE;Salida de la vía;Hombre;3;0;0;6;16;6
Autobús;SE DESCONOCE;Salida de la vía;Hombre;4;0;1;6;23;7
Autobús;SE DESCONOCE;Salida de la vía;Hombre;5;0;0;1;10;1
Autobús;SE DESCONOCE;Salida de la vía;Hombre;6;0;0;6;6;6
Autobús;SE DESCONOCE;Salida de la vía;Hombre;7;0;0;1;2;1
Autobús;SE DESCONOCE;Salida de la vía;Hombre;;0;0;25;5;25
Autobús;SE DESCONOCE;Salida de la vía;Mujer;0;0;0;5;3;5
Autobús;SE DESCONOCE;Salida de la vía;Mujer;1;0;0;9;8;9
Autobús;SE DESCONOCE;Salida de la vía;Mujer;2;1;2;8;8;11
Autobús;SE DESCONOCE;Salida de la vía;Mujer;3;0;0;10;8;10
Autobús;SE DESCONOCE;Salida de la vía;Mujer;4;0;1;6;5;7
Autobús;SE DESCONOCE;Salida de la vía;Mujer;5;0;0;9;6;9
Autobús;SE DESCONOCE;Salida de la vía;Mujer;6;0;1;9;9;10
Autobús;SE DESCONOCE;Salida de la vía;Mujer;7;0;0;5;5;5
Autobús;SE DESCONOCE;Salida de la vía;Mujer;8;0;1;0;1;1
Autobús;SE DESCONOCE;Salida de la vía;Mujer;;0;0;8;5;8
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;0;0;0;2;2;2
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;2;0;0;0;5;0
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;3;0;0;1;16;1
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;4;0;0;0;15;0
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;5;0;0;1;8;1
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;7;0;1;4;5;5
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;8;0;1;2;3;3
Autobús;SE DESCONOCE;Vuelco en la calzada;Hombre;;0;0;2;13;2
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;1;0;0;1;1;1
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;2;0;0;1;2;1
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;3;0;2;1;3;3
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;4;0;0;2;3;2
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;5;0;0;2;2;2
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;6;0;0;2;2;2
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;7;0;4;5;9;9
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;8;0;0;1;1;1
Autobús;SE DESCONOCE;Vuelco en la calzada;Mujer;;0;0;9;7;9
Autobús;SISTEMA DE RETENCIÓN;Colisión frontal;Mujer;0;0;0;0;1;0
Autobús;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Hombre;0;0;0;0;2;0
Autobús;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Hombre;;0;0;0;1;0
Autobús;SISTEMA DE RETENCIÓN;Colisión lateral y frontolateral;Mujer;;0;0;0;1;0
Autobús;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Hombre;0;0;0;2;2;2
Autobús;SISTEMA DE RETENCIÓN;Otro tipo de accidente;Mujer;0;0;0;1;1;1
Autobús;SISTEMA DE RETENCIÓN;Salida de la vía;Hombre;0;0;0;0;1;0
Autobús;UTILIZANDO CASCO;Colisión frontal;Hombre;1;0;0;1;1;1
Autobús;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;1;0;0;1;1;1
Autobús;UTILIZANDO CASCO;Colisión lateral y frontolateral;Hombre;5;0;0;1;1;1
Autobús;UTILIZANDO CASCO;Colisión lateral y frontolateral;Mujer;4;0;0;1;1;1
Autobús;UTILIZANDO CASCO;Colisión por alcance y múltiple;Hombre;2;1;0;1;2;2
Autobús;UTILIZANDO CASCO;Otro tipo de accidente;Hombre;2;0;0;1;1;1
Autobús;UTILIZANDO CASCO;Otro tipo de accidente;Hombre;5;0;0;1;1;1
Autobús;UTILIZANDO CASCO;Otro tipo de accidente;Mujer;2;0;0;1;1;1
Autobús;UTILIZANDO CASCO;Vuelco en la calzada;Mujer;2;0;0;1;1;1
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Desconocido;;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;1;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;2;0;0;0;12;0
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;3;0;0;1;50;1
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;4;0;0;0;48;0
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Hombre;5;0;0;0;17;0
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Mujer;2;0;0;0;2;0
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Mujer;3;0;0;0;2;0
Autobús;UTILIZANDO CINTURÓN ;Atropello a peatón;Mujer;4;0;0;1;3;1
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;0;0;0;9;5;9
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;1;0;0;2;4;2
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;2;0;0;4;9;4
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;3;0;0;8;25;8
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;4;0;0;1;18;1
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;5;0;2;2;15;4
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;6;0;0;3;2;3
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;7;0;0;1;1;1
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Hombre;;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;0;0;0;3;5;3
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;2;0;0;0;4;0
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;3;0;1;1;5;2
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;4;0;0;1;5;1
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;5;0;0;5;4;5
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;6;0;0;9;3;9
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;7;0;0;3;2;3
Autobús;UTILIZANDO CINTURÓN ;Colisión frontal;Mujer;;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Desconocido;1;0;0;0;2;0
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Desconocido;3;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Desconocido;;0;0;0;4;0
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;0;0;0;5;14;5
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;1;0;0;1;9;1
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;2;0;0;13;83;13
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;3;0;0;21;187;21
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;4;0;0;14;164;14
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;5;0;0;6;78;6
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;6;0;0;1;5;1
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;7;0;0;0;2;0
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Hombre;;0;0;1;14;1
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;0;0;0;6;13;6
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;1;0;0;3;9;3
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;2;0;1;8;18;9
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;3;0;0;13;25;13
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;4;0;0;7;25;7
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;5;0;0;5;7;5
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;6;0;0;2;4;2
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;7;0;0;7;6;7
Autobús;UTILIZANDO CINTURÓN ;Colisión lateral y frontolateral;Mujer;;0;0;4;4;4
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Desconocido;;0;0;1;1;1
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;0;0;0;1;3;1
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;1;0;0;4;7;4
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;2;0;1;6;52;7
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;3;0;1;16;136;17
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;4;0;1;10;140;11
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;5;0;0;8;66;8
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;6;0;0;2;8;2
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;7;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;8;0;0;0;2;0
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Hombre;;0;0;2;14;2
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;0;0;0;2;4;2
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;1;0;0;2;6;2
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;2;0;0;3;12;3
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;3;0;0;9;24;9
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;4;0;0;6;15;6
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;5;0;0;4;7;4
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;6;0;0;3;7;3
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;7;0;0;3;4;3
Autobús;UTILIZANDO CINTURÓN ;Colisión por alcance y múltiple;Mujer;;0;0;4;7;4
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Desconocido;;0;0;3;8;3
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;0;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;1;0;0;0;2;0
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;2;0;0;6;46;6
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;3;0;0;6;146;6
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;4;0;0;2;108;2
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;5;0;0;5;35;5
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;6;0;0;3;6;3
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;7;0;0;3;3;3
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;8;0;0;2;2;2
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Hombre;;0;0;0;4;0
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;0;0;0;0;2;0
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;1;0;0;1;2;1
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;2;0;0;3;6;3
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;3;0;0;0;20;0
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;4;0;0;3;13;3
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;5;0;0;6;5;6
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;6;0;0;1;2;1
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;7;0;0;8;7;8
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;8;0;0;4;4;4
Autobús;UTILIZANDO CINTURÓN ;Otro tipo de accidente;Mujer;;0;0;2;3;2
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Desconocido;;0;0;1;1;1
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;0;0;0;1;3;1
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;1;0;0;1;4;1
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;2;0;5;8;20;13
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;3;0;0;9;24;9
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;4;0;1;9;25;10
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;5;0;1;5;20;6
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;6;0;0;6;2;6
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;7;1;0;13;1;14
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;8;0;0;1;1;1
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Hombre;;0;0;5;8;5
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;0;0;0;6;4;6
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;1;0;0;5;4;5
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;2;0;0;4;4;4
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;3;0;0;4;7;4
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;4;0;0;6;8;6
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;5;0;1;5;6;6
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;6;0;2;14;2;16
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;7;0;1;11;1;12
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;8;0;0;1;1;1
Autobús;UTILIZANDO CINTURÓN ;Salida de la vía;Mujer;;0;0;2;4;2
Autobús;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;2;0;0;0;3;0
Autobús;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;3;0;1;0;6;1
Autobús;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;4;0;0;0;5;0
Autobús;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;5;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Hombre;;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;2;0;0;0;1;0
Autobús;UTILIZANDO CINTURÓN ;Vuelco en la calzada;Mujer;3;0;1;0;1;1
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Desconocido;;0;0;0;17;0
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;0;0;0;4;25;4
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;1;0;0;27;131;27
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;2;0;2;26;95;28
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;3;0;2;25;73;27
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;4;0;1;10;31;11
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;5;0;0;5;12;5
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;6;0;0;1;5;1
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;7;0;0;1;1;1
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Hombre;;0;0;3;16;3
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Mujer;0;0;0;2;6;2
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Mujer;1;0;0;7;24;7
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Mujer;2;0;1;6;16;7
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Mujer;3;0;0;8;11;8
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Mujer;4;0;0;1;6;1
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Mujer;6;0;0;1;4;1
Bicicleta o triciclo sin motor;NINGUNO;Atropello a peatón;Mujer;;0;0;0;2;0
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Desconocido;0;0;0;1;1;1
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Desconocido;3;0;0;2;2;2
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Desconocido;;0;0;1;1;1
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;0;0;10;23;31;33
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;1;0;14;49;67;63
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;2;1;3;18;24;22
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;3;1;5;16;24;22
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;4;1;4;5;13;10
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;5;0;2;7;9;9
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;6;0;2;0;2;2
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;7;0;1;1;2;2
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Hombre;;0;2;2;4;4
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;0;0;0;0;1;0
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;1;0;0;7;7;7
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;2;0;0;6;6;6
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;3;0;0;8;10;8
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;4;0;0;2;2;2
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;5;0;0;1;1;1
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;6;0;0;1;1;1
Bicicleta o triciclo sin motor;NINGUNO;Colisión frontal;Mujer;;0;0;1;1;1
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Desconocido;0;0;1;1;2;2
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Desconocido;4;0;0;1;1;1
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Desconocido;5;0;1;0;1;1
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Desconocido;8;0;0;0;1;0
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Desconocido;;0;1;4;9;5
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;0;4;46;228;276;278
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;1;5;46;505;578;556
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;2;4;45;346;411;395
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;3;4;34;279;330;317
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;4;0;32;164;211;196
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;5;4;14;83;108;101
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;6;5;11;48;64;64
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;7;8;16;30;55;54
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;8;0;2;5;7;7
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Hombre;;0;3;59;64;62
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Mujer;0;0;2;42;47;44
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Mujer;1;1;13;132;151;146
Bicicleta o triciclo sin motor;NINGUNO;Colisión lateral y frontolateral;Mujer;2;0;7;139;153;146
